KartBlitz Leaderboard Backup
Generated (UTC): 2026-08-25T12:37:27.986Z
Registered devices: 7
Saved scores: 452
Saved online wins: 4

This file is a full snapshot of cloud leaderboard records (usernames and times).
Device tokens are omitted so the file is safe to keep in git.
Use this if D1 data is lost and you need to refer back to previous records.

------------------------------------------------------------------------------
REGISTERED USERNAMES
------------------------------------------------------------------------------
USERNAME        REGISTERED (UTC)          LAST SEEN (UTC)
LEAFERD         2026-08-18T10:21:09.992Z  2026-08-25T03:24:09.795Z
AAAAAAAAAAAA    2026-08-18T23:08:59.310Z  2026-08-23T07:45:58.595Z
SCOOPDOG        2026-08-18T23:09:51.022Z  2026-08-20T10:39:05.812Z
JAN             2026-08-20T00:29:04.489Z  2026-08-20T00:29:04.652Z
SCOOPDOG        2026-08-20T11:40:23.168Z  2026-08-22T00:48:09.056Z
NOTHECKER       2026-08-23T02:26:25.773Z  2026-08-23T02:43:27.435Z
NOTHECKER       2026-08-23T08:00:25.629Z  2026-08-24T03:26:36.189Z

------------------------------------------------------------------------------
SCORES (best lap first within each mode/track)
------------------------------------------------------------------------------
MODE      TRACK   TRACK NAME              USERNAME      BEST LAP    TOTAL       WINNER    CREATED (UTC)
trial     2       BLUE BAY RUN            SPEED7469     0:45.396    2:19.598    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            POLE4478      0:45.441    2:16.860    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            WHEEL8788     0:45.458    2:19.650    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            NITRO269      0:45.610    2:20.388    -         2026-08-20T00:34:10.965Z
trial     2       BLUE BAY RUN            WHEEL4651     0:46.156    2:20.995    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            POLE3554      0:46.534    2:20.160    -         2026-08-20T00:34:10.965Z
trial     2       BLUE BAY RUN            POLE8675      0:46.547    2:19.685    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            WHEEL9043     0:46.561    2:23.230    -         2026-08-20T00:34:13.346Z
trial     2       BLUE BAY RUN            RACER1366     0:46.713    2:21.421    -         2026-08-20T00:34:10.965Z
trial     2       BLUE BAY RUN            BOOST7104     0:47.361    2:23.974    -         2026-08-20T00:34:15.621Z
trial     2       BLUE BAY RUN            RACER256      0:47.493    2:24.892    -         2026-08-20T00:34:15.621Z
trial     2       BLUE BAY RUN            POLE4127      0:47.619    2:23.116    -         2026-08-20T00:34:10.965Z
trial     2       BLUE BAY RUN            POLE8028      0:47.983    2:27.318    -         2026-08-20T00:34:13.346Z
trial     3       HURRICANE PASS          LEAFERD       0:37.082    0:37.082    -         2026-08-21T00:44:01.766Z
trial     3       HURRICANE PASS          DRIFT4471     0:48.069    2:24.275    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          TURBO2260     0:48.706    2:26.464    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          BOOST4797     0:48.742    2:27.204    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          TURBO7373     0:48.986    2:27.342    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          RACER7000     0:49.177    2:28.572    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          TURBO1808     0:49.617    2:30.164    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          DRIFT928      0:49.825    2:29.482    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          GRID7385      0:49.859    2:32.520    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          DRIFT326      0:49.989    2:33.569    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          BOOST7075     0:50.302    2:33.985    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          POLE2807      0:50.419    2:35.005    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          TURBO4264     0:50.475    2:34.012    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          RACER5263     0:50.729    2:33.148    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          SPEED4173     0:51.324    2:35.023    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          GRID4786      0:51.369    2:37.820    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          GRID8548      0:51.577    2:36.711    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          NITRO8196     0:51.688    2:35.637    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          BOOST4806     0:52.367    2:38.088    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          GRID411       0:52.725    2:41.647    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          TURBO7350     0:53.423    2:43.686    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          BOOST6678     0:53.615    2:44.075    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          DRIFT160      0:53.736    2:41.633    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          POLE1024      0:54.022    2:45.794    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          LAP6392       0:54.025    2:43.715    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          TURBO7846     0:54.039    2:46.022    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          NITRO8317     0:54.079    2:42.440    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          WHEEL2428     0:54.441    2:44.477    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          SPEED4202     0:54.541    2:47.079    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          DRIFT8698     0:55.332    2:46.475    -         2026-08-20T00:34:38.906Z
trial     3       HURRICANE PASS          WHEEL8283     0:55.894    2:48.894    -         2026-08-20T00:34:34.296Z
trial     3       HURRICANE PASS          TURBO2463     0:55.934    2:47.854    -         2026-08-20T00:34:34.296Z
trial     4       RIVIERA GP              SCOOPDOG      0:44.347    0:44.347    -         2026-08-20T11:45:13.058Z
trial     4       RIVIERA GP              DRIFT6796     0:54.202    2:44.004    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              LAP1142       0:54.419    2:44.836    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              POLE4106      0:54.749    2:46.688    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              TURBO5958     0:55.156    2:48.139    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              BOOST2166     0:56.240    2:50.475    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              GRID3378      0:56.419    2:49.495    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              LAP685        0:56.499    2:52.241    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              WHEEL1339     0:56.519    2:51.605    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              GRID7820      0:56.719    2:51.894    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              GRID887       0:56.934    2:53.808    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              SPEED8391     0:57.375    2:53.929    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              NITRO3043     0:57.418    2:55.619    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              POLE7462      0:57.706    2:54.337    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              TURBO2390     0:58.014    2:56.474    -         2026-08-20T00:34:46.529Z
trial     4       RIVIERA GP              BOOST728      0:58.471    2:58.260    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              BOOST2482     0:58.504    2:59.092    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              TURBO1868     0:58.550    2:58.616    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              RACER1193     0:58.736    2:57.585    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              SPEED4740     0:58.833    2:58.982    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              NITRO7094     0:59.548    2:59.891    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              DRIFT219      0:59.888    3:01.904    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              LAP8042       1:00.053    3:02.057    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              LAP1983       1:00.111    3:03.288    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              SPEED3102     1:00.816    3:03.330    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              SPEED5258     1:01.202    3:05.169    -         2026-08-20T00:34:43.256Z
trial     4       RIVIERA GP              RACER8097     1:01.738    3:06.446    -         2026-08-20T00:34:43.256Z
trial     5       TITAN LOOP              NOTHECKER     0:35.651    3:08.581    -         2026-08-23T08:00:26.275Z
trial     5       TITAN LOOP              SCOOPDOG      0:36.700    2:39.176    -         2026-08-20T11:40:23.786Z
trial     5       TITAN LOOP              LEAFERD       0:37.481    3:14.802    -         2026-08-18T23:08:54.278Z
trial     5       TITAN LOOP              AAAAAAAAAAAA  0:37.630    2:04.859    -         2026-08-18T23:08:59.486Z
trial     5       TITAN LOOP              WHEEL4295     0:43.878    3:00.991    -         2026-08-19T07:24:23.580Z
trial     5       TITAN LOOP              TURBO2228     0:43.976    3:05.288    -         2026-08-19T07:24:23.580Z
trial     5       TITAN LOOP              SPEED8348     0:44.023    3:12.661    -         2026-08-19T07:24:23.580Z
trial     5       TITAN LOOP              GRID1066      0:44.953    3:19.204    -         2026-08-19T07:24:23.580Z
trial     5       TITAN LOOP              BOOST8916     0:45.934    3:18.355    -         2026-08-19T07:24:23.580Z
trial     5       TITAN LOOP              JAN           0:46.863    0:46.863    -         2026-08-20T00:29:04.652Z
trial     5       TITAN LOOP              WHEEL1525     0:59.131    2:59.991    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              TURBO7367     0:59.262    3:00.821    -         2026-08-19T22:10:37.238Z
trial     5       TITAN LOOP              RACER5091     0:59.380    3:02.066    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              DRIFT5560     0:59.685    2:59.244    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              NITRO6721     0:59.828    3:02.495    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              RACER3963     0:59.949    3:02.206    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              SPEED3073     1:00.090    3:03.359    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              RACER3772     1:00.284    3:04.722    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              LAP3236       1:00.458    3:02.844    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              NITRO7666     1:00.772    3:05.142    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              WHEEL7935     1:01.031    3:06.725    -         2026-08-19T22:10:37.238Z
trial     5       TITAN LOOP              POLE6417      1:01.725    3:07.367    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              POLE8041      1:01.865    3:05.600    -         2026-08-19T22:10:37.238Z
trial     5       TITAN LOOP              TURBO3976     1:01.959    3:06.722    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              POLE3874      1:02.320    3:08.574    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              POLE4218      1:02.831    3:12.478    -         2026-08-19T22:10:37.238Z
trial     5       TITAN LOOP              BOOST6639     1:03.131    3:13.346    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              WHEEL7037     1:03.511    3:12.456    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              RACER2496     1:03.629    3:14.063    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              DRIFT5016     1:05.271    3:18.192    -         2026-08-19T22:10:37.238Z
trial     5       TITAN LOOP              DRIFT697      1:05.445    3:17.765    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              WHEEL4449     1:05.742    3:18.801    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              LAP7073       1:06.300    3:21.994    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              SPEED4330     1:06.401    3:20.452    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              BOOST8266     1:06.523    3:20.061    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              WHEEL2454     1:06.716    3:20.370    -         2026-08-19T22:10:48.527Z
trial     5       TITAN LOOP              LAP2864       1:06.817    3:22.447    -         2026-08-19T22:10:48.527Z
trial     6       AMBER HIGHWAY           SCOOPDOG      0:51.344    1:43.955    -         2026-08-21T00:46:51.933Z
trial     6       AMBER HIGHWAY           GRID6904      0:53.072    2:40.330    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           AAAAAAAAAAAA  0:54.614    0:54.614    -         2026-08-21T00:46:00.219Z
trial     6       AMBER HIGHWAY           TURBO4486     0:54.868    2:45.475    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           LAP4975       0:55.288    2:49.677    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           SPEED7890     0:56.115    2:48.944    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           TURBO4798     0:56.350    2:49.556    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           TURBO1857     0:56.835    2:52.460    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           DRIFT6568     0:57.094    2:52.451    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           BOOST7611     0:57.315    2:52.503    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           WHEEL1202     0:57.900    2:57.484    -         2026-08-20T00:34:52.852Z
trial     6       AMBER HIGHWAY           SPEED8379     0:57.961    2:54.404    -         2026-08-20T00:34:52.852Z
trial     7       NEON CITY GP            TURBO7312     1:06.516    3:20.776    -         2026-08-20T00:34:55.963Z
trial     7       NEON CITY GP            POLE1410      1:07.103    3:22.004    -         2026-08-20T00:34:55.963Z
trial     7       NEON CITY GP            NOTHECKER     1:09.070    1:09.070    -         2026-08-23T08:22:40.129Z
versus    0       SUNSET SPEEDWAY         BOOST3656     0:38.262    1:55.032    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         RACER5442     0:38.530    1:59.103    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         WHEEL8061     0:38.802    1:58.824    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         TURBO3538     0:39.015    1:58.853    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         BOOST9001     0:39.174    1:59.750    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         BOOST906      0:39.223    1:57.868    -         2026-08-20T00:35:01.051Z
versus    0       SUNSET SPEEDWAY         WHEEL2639     0:39.414    1:59.433    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         GRID5839      0:40.599    2:05.201    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         TURBO3043     0:41.054    2:07.099    -         2026-08-20T00:35:01.051Z
versus    0       SUNSET SPEEDWAY         POLE1247      0:41.112    2:06.368    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         BOOST3405     0:41.277    2:06.523    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         GRID4506      0:41.767    2:07.533    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         POLE1725      0:42.672    2:08.077    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         BOOST3399     0:43.300    2:10.865    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         BOOST5210     0:43.492    2:10.877    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         LAP2147       0:43.864    2:13.050    -         2026-08-20T00:35:01.051Z
versus    0       SUNSET SPEEDWAY         WHEEL7365     0:43.916    2:12.599    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         WHEEL5095     0:44.154    2:16.281    -         2026-08-20T00:35:01.051Z
versus    0       SUNSET SPEEDWAY         POLE5514      0:44.271    2:16.263    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         DRIFT3208     0:44.305    2:16.031    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         WHEEL3157     0:44.620    2:15.665    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         TURBO5717     0:44.627    2:14.324    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         WHEEL7328     0:44.757    2:16.622    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         WHEEL5030     0:44.933    2:16.749    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         SPEED1536     0:44.984    2:15.021    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         NITRO158      0:45.308    2:16.079    -         2026-08-20T00:35:01.051Z
versus    0       SUNSET SPEEDWAY         WHEEL8098     0:45.597    2:17.996    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         LAP5512       0:45.715    2:20.777    -         2026-08-20T00:35:09.723Z
versus    0       SUNSET SPEEDWAY         LAP2671       0:45.855    2:18.144    -         2026-08-20T00:35:09.723Z
versus    1       MEADOW PARK             GRID1005      0:34.275    1:46.642    -         2026-08-20T00:35:12.204Z
versus    1       MEADOW PARK             RACER284      0:34.358    1:45.637    -         2026-08-20T00:35:12.204Z
versus    1       MEADOW PARK             GRID4443      0:34.645    1:44.877    -         2026-08-20T00:35:12.204Z
versus    1       MEADOW PARK             TURBO755      0:34.918    1:48.142    -         2026-08-20T00:35:12.204Z
versus    1       MEADOW PARK             POLE5770      0:35.399    1:48.488    -         2026-08-20T00:35:12.204Z
versus    1       MEADOW PARK             POLE7614      0:35.499    1:47.400    -         2026-08-20T00:35:12.204Z
